fecha,pais,id_campaña,canal,gasto,mes
2025-04-09,argentina,organic_argentina,organic,2084.06,2025-04
2025-04-09,argentina,paid_search_argentina,paid_search,1620.5,2025-04
2025-04-09,argentina,social_argentina,social,1617.24,2025-04
2025-04-10,mexico,organic_mexico,organic,530.09,2025-04
2025-04-10,mexico,paid_search_mexico,paid_search,900.22,2025-04
2025-04-10,mexico,social_mexico,social,2985.3,2025-04
2025-04-10,colombia,organic_colombia,organic,1457.55,2025-04
2025-04-10,colombia,paid_search_colombia,paid_search,605.02,2025-04
2025-04-10,colombia,social_colombia,social,836.96,2025-04
2025-04-10,argentina,organic_argentina,organic,1568.67,2025-04
2025-04-10,argentina,paid_search_argentina,paid_search,568.23,2025-04
2025-04-10,argentina,social_argentina,social,2641.67,2025-04
2025-04-11,mexico,organic_mexico,organic,648.7,2025-04
2025-04-11,mexico,paid_search_mexico,paid_search,1998.4,2025-04
2025-04-11,mexico,social_mexico,social,1019.84,2025-04
2025-04-11,colombia,organic_colombia,organic,1094.33,2025-04
2025-04-11,colombia,paid_search_colombia,paid_search,1805.77,2025-04
2025-04-11,colombia,social_colombia,social,1248.96,2025-04
2025-04-11,argentina,organic_argentina,organic,2797.2,2025-04
2025-04-11,argentina,paid_search_argentina,paid_search,1975.86,2025-04
2025-04-11,argentina,social_argentina,social,529.41,2025-04
2025-04-12,mexico,organic_mexico,organic,2544.38,2025-04
2025-04-12,mexico,paid_search_mexico,paid_search,2012.43,2025-04
2025-04-12,mexico,social_mexico,social,1096.23,2025-04
2025-04-12,colombia,organic_colombia,organic,1141.81,2025-04
2025-04-12,colombia,paid_search_colombia,paid_search,2129.3,2025-04
2025-04-12,colombia,social_colombia,social,2552.18,2025-04
2025-04-12,argentina,organic_argentina,organic,1722.17,2025-04
2025-04-12,argentina,paid_search_argentina,paid_search,1648.06,2025-04
2025-04-12,argentina,social_argentina,social,2414.69,2025-04
2025-04-13,mexico,organic_mexico,organic,998.5,2025-04
2025-04-13,mexico,paid_search_mexico,paid_search,1146.51,2025-04
2025-04-13,mexico,social_mexico,social,1792.3,2025-04
2025-04-13,colombia,organic_colombia,organic,2781.69,2025-04
2025-04-13,colombia,paid_search_colombia,paid_search,1282.75,2025-04
2025-04-13,colombia,social_colombia,social,1714.96,2025-04
2025-04-13,argentina,organic_argentina,organic,1755.88,2025-04
2025-04-13,argentina,paid_search_argentina,paid_search,750.85,2025-04
2025-04-13,argentina,social_argentina,social,1189.58,2025-04
2025-04-14,mexico,organic_mexico,organic,937.27,2025-04
2025-04-14,mexico,paid_search_mexico,paid_search,770.89,2025-04
2025-04-14,mexico,social_mexico,social,2972.83,2025-04
2025-04-14,colombia,organic_colombia,organic,1280.83,2025-04
2025-04-14,colombia,paid_search_colombia,paid_search,1254.61,2025-04
2025-04-14,colombia,social_colombia,social,825.87,2025-04
2025-04-14,argentina,organic_argentina,organic,1502.33,2025-04
2025-04-14,argentina,paid_search_argentina,paid_search,2821.06,2025-04
2025-04-14,argentina,social_argentina,social,640.98,2025-04
2025-04-15,mexico,organic_mexico,organic,1494.61,2025-04
2025-04-15,mexico,paid_search_mexico,paid_search,2547.24,2025-04
2025-04-15,mexico,social_mexico,social,2941.47,2025-04
2025-04-15,colombia,organic_colombia,organic,2850.39,2025-04
2025-04-15,colombia,paid_search_colombia,paid_search,1051.63,2025-04
2025-04-15,colombia,social_colombia,social,1246.96,2025-04
2025-04-15,argentina,organic_argentina,organic,2435.64,2025-04
2025-04-15,argentina,paid_search_argentina,paid_search,1064.27,2025-04
2025-04-15,argentina,social_argentina,social,1838.18,2025-04
2025-04-16,mexico,organic_mexico,organic,822.63,2025-04
2025-04-16,mexico,paid_search_mexico,paid_search,594.56,2025-04
2025-04-16,mexico,social_mexico,social,948.58,2025-04
2025-04-16,colombia,organic_colombia,organic,608.25,2025-04
2025-04-16,colombia,paid_search_colombia,paid_search,2566.05,2025-04
2025-04-16,colombia,social_colombia,social,566.53,2025-04
2025-04-16,argentina,organic_argentina,organic,847.78,2025-04
2025-04-16,argentina,paid_search_argentina,paid_search,1056.46,2025-04
2025-04-16,argentina,social_argentina,social,645.59,2025-04
2025-04-17,mexico,organic_mexico,organic,1281.69,2025-04
2025-04-17,mexico,paid_search_mexico,paid_search,1679.03,2025-04
2025-04-17,mexico,social_mexico,social,2613.53,2025-04
2025-04-17,colombia,organic_colombia,organic,2718.5,2025-04
2025-04-17,colombia,paid_search_colombia,paid_search,1376.71,2025-04
2025-04-17,colombia,social_colombia,social,2544.17,2025-04
2025-04-17,argentina,organic_argentina,organic,552.76,2025-04
2025-04-17,argentina,paid_search_argentina,paid_search,1927.66,2025-04
2025-04-17,argentina,social_argentina,social,1120.11,2025-04
2025-04-18,mexico,organic_mexico,organic,1331.29,2025-04
2025-04-18,mexico,paid_search_mexico,paid_search,685.69,2025-04
2025-04-18,mexico,social_mexico,social,1292.88,2025-04
2025-04-18,colombia,organic_colombia,organic,2001.17,2025-04
2025-04-18,colombia,paid_search_colombia,paid_search,1531.17,2025-04
2025-04-18,colombia,social_colombia,social,1802.53,2025-04
2025-04-18,argentina,organic_argentina,organic,1837.64,2025-04
2025-04-18,argentina,paid_search_argentina,paid_search,737.35,2025-04
2025-04-18,argentina,social_argentina,social,2963.99,2025-04
2025-04-19,mexico,organic_mexico,organic,1911.35,2025-04
2025-04-19,mexico,paid_search_mexico,paid_search,889.34,2025-04
2025-04-19,mexico,social_mexico,social,1271.51,2025-04
2025-04-19,colombia,organic_colombia,organic,1733.01,2025-04
2025-04-19,colombia,paid_search_colombia,paid_search,2511.43,2025-04
2025-04-19,colombia,social_colombia,social,2611.02,2025-04
2025-04-19,argentina,organic_argentina,organic,1592.65,2025-04
2025-04-19,argentina,paid_search_argentina,paid_search,1288.65,2025-04
2025-04-19,argentina,social_argentina,social,1978.68,2025-04
2025-04-20,mexico,organic_mexico,organic,1284.19,2025-04
2025-04-20,mexico,paid_search_mexico,paid_search,1876.04,2025-04
2025-04-20,mexico,social_mexico,social,1303.59,2025-04
2025-04-20,colombia,organic_colombia,organic,1141.41,2025-04
2025-04-20,colombia,paid_search_colombia,paid_search,1852.97,2025-04
2025-04-20,colombia,social_colombia,social,1523.78,2025-04
2025-04-20,argentina,organic_argentina,organic,1053.53,2025-04
2025-04-20,argentina,paid_search_argentina,paid_search,1063.51,2025-04
2025-04-20,argentina,social_argentina,social,1976.55,2025-04
2025-04-21,mexico,organic_mexico,organic,2272.37,2025-04
2025-04-21,mexico,paid_search_mexico,paid_search,2996.17,2025-04
2025-04-21,mexico,social_mexico,social,2565.03,2025-04
2025-04-21,colombia,organic_colombia,organic,1006.44,2025-04
2025-04-21,colombia,paid_search_colombia,paid_search,777.23,2025-04
2025-04-21,colombia,social_colombia,social,741.92,2025-04
2025-04-21,argentina,organic_argentina,organic,2822.89,2025-04
2025-04-21,argentina,paid_search_argentina,paid_search,567.44,2025-04
2025-04-21,argentina,social_argentina,social,923.22,2025-04
2025-04-22,mexico,organic_mexico,organic,1893.79,2025-04
2025-04-22,mexico,paid_search_mexico,paid_search,908.37,2025-04
2025-04-22,mexico,social_mexico,social,2442.91,2025-04
2025-04-22,colombia,organic_colombia,organic,1680.74,2025-04
2025-04-22,colombia,paid_search_colombia,paid_search,2481.71,2025-04
2025-04-22,colombia,social_colombia,social,1095.04,2025-04
2025-04-22,argentina,organic_argentina,organic,2823.71,2025-04
2025-04-22,argentina,paid_search_argentina,paid_search,1944.43,2025-04
2025-04-22,argentina,social_argentina,social,1433.06,2025-04
2025-04-23,mexico,organic_mexico,organic,1129.78,2025-04
2025-04-23,mexico,paid_search_mexico,paid_search,614.26,2025-04
2025-04-23,mexico,social_mexico,social,1129.52,2025-04
2025-04-23,colombia,organic_colombia,organic,1262.89,2025-04
2025-04-23,colombia,paid_search_colombia,paid_search,666.44,2025-04
2025-04-23,colombia,social_colombia,social,1829.06,2025-04
2025-04-23,argentina,organic_argentina,organic,1700.03,2025-04
2025-04-23,argentina,paid_search_argentina,paid_search,2611.31,2025-04
2025-04-23,argentina,social_argentina,social,533.26,2025-04
2025-04-24,mexico,organic_mexico,organic,2044.46,2025-04
2025-04-24,mexico,paid_search_mexico,paid_search,1488.65,2025-04
2025-04-24,mexico,social_mexico,social,2084.1,2025-04
2025-04-24,colombia,organic_colombia,organic,1018.16,2025-04
2025-04-24,colombia,paid_search_colombia,paid_search,1690.43,2025-04
2025-04-24,colombia,social_colombia,social,654.09,2025-04
2025-04-24,argentina,organic_argentina,organic,2186.89,2025-04
2025-04-24,argentina,paid_search_argentina,paid_search,562.54,2025-04
2025-04-24,argentina,social_argentina,social,2036.86,2025-04
2025-04-25,mexico,organic_mexico,organic,2386.72,2025-04
2025-04-25,mexico,paid_search_mexico,paid_search,1969.2,2025-04
2025-04-25,mexico,social_mexico,social,2703.03,2025-04
2025-04-25,colombia,organic_colombia,organic,1766.91,2025-04
2025-04-25,colombia,paid_search_colombia,paid_search,1306.41,2025-04
2025-04-25,colombia,social_colombia,social,875.18,2025-04
2025-04-25,argentina,organic_argentina,organic,2080.03,2025-04
2025-04-25,argentina,paid_search_argentina,paid_search,1599.28,2025-04
2025-04-25,argentina,social_argentina,social,2734.16,2025-04
2025-04-26,mexico,organic_mexico,organic,948.6,2025-04
2025-04-26,mexico,paid_search_mexico,paid_search,1633.72,2025-04
2025-04-26,mexico,social_mexico,social,1312.54,2025-04
2025-04-26,colombia,organic_colombia,organic,1813.5,2025-04
2025-04-26,colombia,paid_search_colombia,paid_search,2839.17,2025-04
2025-04-26,colombia,social_colombia,social,2264.98,2025-04
2025-04-26,argentina,organic_argentina,organic,1003.21,2025-04
2025-04-26,argentina,paid_search_argentina,paid_search,611.18,2025-04
2025-04-26,argentina,social_argentina,social,1541.78,2025-04
2025-04-27,mexico,organic_mexico,organic,925.58,2025-04
2025-04-27,mexico,paid_search_mexico,paid_search,1453.88,2025-04
2025-04-27,mexico,social_mexico,social,1422.36,2025-04
2025-04-27,colombia,organic_colombia,organic,2570.16,2025-04
2025-04-27,colombia,paid_search_colombia,paid_search,2326.63,2025-04
2025-04-27,colombia,social_colombia,social,785.18,2025-04
2025-04-27,argentina,organic_argentina,organic,1933.99,2025-04
2025-04-27,argentina,paid_search_argentina,paid_search,2424.53,2025-04
2025-04-27,argentina,social_argentina,social,735.66,2025-04
2025-04-28,mexico,organic_mexico,organic,2818.57,2025-04
2025-04-28,mexico,paid_search_mexico,paid_search,1961.82,2025-04
2025-04-28,mexico,social_mexico,social,2663.32,2025-04
2025-04-28,colombia,organic_colombia,organic,1066.53,2025-04
2025-04-28,colombia,paid_search_colombia,paid_search,1300.17,2025-04
2025-04-28,colombia,social_colombia,social,2651.21,2025-04
2025-04-28,argentina,organic_argentina,organic,585.09,2025-04
2025-04-28,argentina,paid_search_argentina,paid_search,670.13,2025-04
2025-04-28,argentina,social_argentina,social,2376.12,2025-04
2025-04-29,mexico,organic_mexico,organic,1225.31,2025-04
2025-04-29,mexico,paid_search_mexico,paid_search,2709.97,2025-04
2025-04-29,mexico,social_mexico,social,1925.3,2025-04
2025-04-29,colombia,organic_colombia,organic,1671.9,2025-04
2025-04-29,colombia,paid_search_colombia,paid_search,1337.15,2025-04
2025-04-29,colombia,social_colombia,social,1267.94,2025-04
2025-04-29,argentina,organic_argentina,organic,1610.19,2025-04
2025-04-29,argentina,paid_search_argentina,paid_search,1890.25,2025-04
2025-04-29,argentina,social_argentina,social,1623.33,2025-04
2025-04-30,mexico,organic_mexico,organic,2916.94,2025-04
2025-04-30,mexico,paid_search_mexico,paid_search,1338.84,2025-04
2025-04-30,mexico,social_mexico,social,1012.43,2025-04
2025-04-30,colombia,organic_colombia,organic,2917.53,2025-04
2025-04-30,colombia,paid_search_colombia,paid_search,935.46,2025-04
2025-04-30,colombia,social_colombia,social,1029.55,2025-04
2025-04-30,argentina,organic_argentina,organic,846.33,2025-04
2025-04-30,argentina,paid_search_argentina,paid_search,864.43,2025-04
2025-04-30,argentina,social_argentina,social,1739.55,2025-04
2025-05-01,mexico,organic_mexico,organic,2851.59,2025-05
2025-05-01,mexico,paid_search_mexico,paid_search,569.82,2025-05
2025-05-01,mexico,social_mexico,social,2902.12,2025-05
2025-05-01,colombia,organic_colombia,organic,2406.33,2025-05
2025-05-01,colombia,paid_search_colombia,paid_search,2467.79,2025-05
2025-05-01,colombia,social_colombia,social,2588.51,2025-05
2025-05-01,argentina,organic_argentina,organic,1148.26,2025-05
2025-05-01,argentina,paid_search_argentina,paid_search,1649.66,2025-05
2025-05-01,argentina,social_argentina,social,2990.09,2025-05
2025-05-02,mexico,organic_mexico,organic,605.99,2025-05
2025-05-02,mexico,paid_search_mexico,paid_search,2974.84,2025-05
2025-05-02,mexico,social_mexico,social,1826.62,2025-05
2025-05-02,colombia,organic_colombia,organic,2704.59,2025-05
2025-05-02,colombia,paid_search_colombia,paid_search,687.9,2025-05
2025-05-02,colombia,social_colombia,social,2240.67,2025-05
2025-05-02,argentina,organic_argentina,organic,1571.99,2025-05
2025-05-02,argentina,paid_search_argentina,paid_search,788.42,2025-05
2025-05-02,argentina,social_argentina,social,2324.18,2025-05
2025-05-03,mexico,organic_mexico,organic,1490.89,2025-05
2025-05-03,mexico,paid_search_mexico,paid_search,2040.14,2025-05
2025-05-03,mexico,social_mexico,social,2587.21,2025-05
2025-05-03,colombia,organic_colombia,organic,1548.25,2025-05
2025-05-03,colombia,paid_search_colombia,paid_search,769.59,2025-05
2025-05-03,colombia,social_colombia,social,1734.17,2025-05
2025-05-03,argentina,organic_argentina,organic,2776.26,2025-05
2025-05-03,argentina,paid_search_argentina,paid_search,2382.16,2025-05
2025-05-03,argentina,social_argentina,social,1460.05,2025-05
2025-05-04,mexico,organic_mexico,organic,1466.42,2025-05
2025-05-04,mexico,paid_search_mexico,paid_search,1065.01,2025-05
2025-05-04,mexico,social_mexico,social,700.87,2025-05
2025-05-04,colombia,organic_colombia,organic,2029.19,2025-05
2025-05-04,colombia,paid_search_colombia,paid_search,1132.92,2025-05
2025-05-04,colombia,social_colombia,social,1393.33,2025-05
2025-05-04,argentina,organic_argentina,organic,2161.7,2025-05
2025-05-04,argentina,paid_search_argentina,paid_search,1178.2,2025-05
2025-05-04,argentina,social_argentina,social,2052.55,2025-05
2025-05-05,mexico,organic_mexico,organic,648.03,2025-05
2025-05-05,mexico,paid_search_mexico,paid_search,915.69,2025-05
2025-05-05,mexico,social_mexico,social,2725.8,2025-05
2025-05-05,colombia,organic_colombia,organic,2207.26,2025-05
2025-05-05,colombia,paid_search_colombia,paid_search,2463.91,2025-05
2025-05-05,colombia,social_colombia,social,2980.48,2025-05
2025-05-05,argentina,organic_argentina,organic,2492.03,2025-05
2025-05-05,argentina,paid_search_argentina,paid_search,1409.26,2025-05
2025-05-05,argentina,social_argentina,social,2637.56,2025-05
2025-05-06,mexico,organic_mexico,organic,1336.86,2025-05
2025-05-06,mexico,paid_search_mexico,paid_search,2663.57,2025-05
2025-05-06,mexico,social_mexico,social,946.67,2025-05
2025-05-06,colombia,organic_colombia,organic,520.49,2025-05
2025-05-06,colombia,paid_search_colombia,paid_search,1042.26,2025-05
2025-05-06,colombia,social_colombia,social,653.36,2025-05
2025-05-06,argentina,organic_argentina,organic,2611.16,2025-05
2025-05-06,argentina,paid_search_argentina,paid_search,1580.81,2025-05
2025-05-06,argentina,social_argentina,social,1228.31,2025-05
2025-05-07,mexico,organic_mexico,organic,2014.7,2025-05
2025-05-07,mexico,paid_search_mexico,paid_search,2238.21,2025-05
2025-05-07,mexico,social_mexico,social,722.6,2025-05
2025-05-07,colombia,organic_colombia,organic,1674.2,2025-05
2025-05-07,colombia,paid_search_colombia,paid_search,1327.55,2025-05
2025-05-07,colombia,social_colombia,social,2228.71,2025-05
2025-05-07,argentina,organic_argentina,organic,2772.91,2025-05
2025-05-07,argentina,paid_search_argentina,paid_search,2061.54,2025-05
2025-05-07,argentina,social_argentina,social,2218.4,2025-05
2025-05-08,mexico,organic_mexico,organic,1128.41,2025-05
2025-05-08,mexico,paid_search_mexico,paid_search,2908.08,2025-05
2025-05-08,mexico,social_mexico,social,2143.51,2025-05
2025-05-08,colombia,organic_colombia,organic,1892.26,2025-05
2025-05-08,colombia,paid_search_colombia,paid_search,536.75,2025-05
2025-05-08,colombia,social_colombia,social,1977.14,2025-05
2025-05-08,argentina,organic_argentina,organic,2741.98,2025-05
2025-05-08,argentina,paid_search_argentina,paid_search,1489.06,2025-05
2025-05-08,argentina,social_argentina,social,2060.3,2025-05
2025-05-09,mexico,organic_mexico,organic,2806.78,2025-05
2025-05-09,mexico,paid_search_mexico,paid_search,846.95,2025-05
2025-05-09,mexico,social_mexico,social,2427.19,2025-05
2025-05-09,colombia,organic_colombia,organic,2252.03,2025-05
2025-05-09,colombia,paid_search_colombia,paid_search,1082.27,2025-05
2025-05-09,colombia,social_colombia,social,2115.25,2025-05
2025-05-09,argentina,organic_argentina,organic,2696.62,2025-05
2025-05-09,argentina,paid_search_argentina,paid_search,528.67,2025-05
2025-05-09,argentina,social_argentina,social,2486.07,2025-05
2025-05-10,mexico,organic_mexico,organic,943.36,2025-05
2025-05-10,mexico,paid_search_mexico,paid_search,2752.24,2025-05
2025-05-10,mexico,social_mexico,social,1276.47,2025-05
2025-05-10,colombia,organic_colombia,organic,986.84,2025-05
2025-05-10,colombia,paid_search_colombia,paid_search,1028.75,2025-05
2025-05-10,colombia,social_colombia,social,2922.73,2025-05
2025-05-10,argentina,organic_argentina,organic,2902.08,2025-05
2025-05-10,argentina,paid_search_argentina,paid_search,1284.93,2025-05
2025-05-10,argentina,social_argentina,social,1796.13,2025-05
2025-05-11,mexico,organic_mexico,organic,1870.08,2025-05
2025-05-11,mexico,paid_search_mexico,paid_search,2289.29,2025-05
2025-05-11,mexico,social_mexico,social,716.33,2025-05
2025-05-11,colombia,organic_colombia,organic,2304.82,2025-05
2025-05-11,colombia,paid_search_colombia,paid_search,1421.99,2025-05
2025-05-11,colombia,social_colombia,social,2824.1,2025-05
2025-05-11,argentina,organic_argentina,organic,2695.02,2025-05
2025-05-11,argentina,paid_search_argentina,paid_search,677.93,2025-05
2025-05-11,argentina,social_argentina,social,677.76,2025-05
2025-05-12,mexico,organic_mexico,organic,1340.68,2025-05
2025-05-12,mexico,paid_search_mexico,paid_search,948.06,2025-05
2025-05-12,mexico,social_mexico,social,2736.4,2025-05
2025-05-12,colombia,organic_colombia,organic,2519.44,2025-05
2025-05-12,colombia,paid_search_colombia,paid_search,896.64,2025-05
2025-05-12,colombia,social_colombia,social,1514.16,2025-05
2025-05-12,argentina,organic_argentina,organic,1437.93,2025-05
2025-05-12,argentina,paid_search_argentina,paid_search,1738.81,2025-05
2025-05-12,argentina,social_argentina,social,2890.26,2025-05
2025-05-13,mexico,organic_mexico,organic,1353.06,2025-05
2025-05-13,mexico,paid_search_mexico,paid_search,1463.94,2025-05
2025-05-13,mexico,social_mexico,social,2993.12,2025-05
2025-05-13,colombia,organic_colombia,organic,1160.03,2025-05
2025-05-13,colombia,paid_search_colombia,paid_search,569.62,2025-05
2025-05-13,colombia,social_colombia,social,1713.05,2025-05
2025-05-13,argentina,organic_argentina,organic,2682.01,2025-05
2025-05-13,argentina,paid_search_argentina,paid_search,1562.02,2025-05
2025-05-13,argentina,social_argentina,social,1491.82,2025-05
2025-05-14,mexico,organic_mexico,organic,555.63,2025-05
2025-05-14,mexico,paid_search_mexico,paid_search,1828.94,2025-05
2025-05-14,mexico,social_mexico,social,904.55,2025-05
2025-05-14,colombia,organic_colombia,organic,2494.83,2025-05
2025-05-14,colombia,paid_search_colombia,paid_search,1619.94,2025-05
2025-05-14,colombia,social_colombia,social,1461.46,2025-05
2025-05-14,argentina,organic_argentina,organic,1480.95,2025-05
2025-05-14,argentina,paid_search_argentina,paid_search,744.87,2025-05
2025-05-14,argentina,social_argentina,social,1588.79,2025-05
2025-05-15,mexico,organic_mexico,organic,2692.4,2025-05
2025-05-15,mexico,paid_search_mexico,paid_search,2424.47,2025-05
2025-05-15,mexico,social_mexico,social,1111.38,2025-05
2025-05-15,colombia,organic_colombia,organic,2601.03,2025-05
2025-05-15,colombia,paid_search_colombia,paid_search,1583.01,2025-05
2025-05-15,colombia,social_colombia,social,1759.73,2025-05
2025-05-15,argentina,organic_argentina,organic,935.04,2025-05
2025-05-15,argentina,paid_search_argentina,paid_search,2161.22,2025-05
2025-05-15,argentina,social_argentina,social,1669.26,2025-05
2025-05-16,mexico,organic_mexico,organic,649.84,2025-05
2025-05-16,mexico,paid_search_mexico,paid_search,534.47,2025-05
2025-05-16,mexico,social_mexico,social,2039.43,2025-05
2025-05-16,colombia,organic_colombia,organic,2047.01,2025-05
2025-05-16,colombia,paid_search_colombia,paid_search,2685.95,2025-05
2025-05-16,colombia,social_colombia,social,2198.65,2025-05
2025-05-16,argentina,organic_argentina,organic,1048.0,2025-05
2025-05-16,argentina,paid_search_argentina,paid_search,2579.89,2025-05
2025-05-16,argentina,social_argentina,social,2551.62,2025-05
2025-05-17,mexico,organic_mexico,organic,1267.54,2025-05
2025-05-17,mexico,paid_search_mexico,paid_search,1339.37,2025-05
2025-05-17,mexico,social_mexico,social,806.06,2025-05
2025-05-17,colombia,organic_colombia,organic,584.3,2025-05
2025-05-17,colombia,paid_search_colombia,paid_search,864.29,2025-05
2025-05-17,colombia,social_colombia,social,1205.25,2025-05
2025-05-17,argentina,organic_argentina,organic,953.03,2025-05
2025-05-17,argentina,paid_search_argentina,paid_search,1343.76,2025-05
2025-05-17,argentina,social_argentina,social,1654.8,2025-05
2025-05-18,mexico,organic_mexico,organic,2719.56,2025-05
2025-05-18,mexico,paid_search_mexico,paid_search,1818.64,2025-05
2025-05-18,mexico,social_mexico,social,1877.49,2025-05
2025-05-18,colombia,organic_colombia,organic,2298.38,2025-05
2025-05-18,colombia,paid_search_colombia,paid_search,2778.11,2025-05
2025-05-18,colombia,social_colombia,social,1700.56,2025-05
2025-05-18,argentina,organic_argentina,organic,2334.63,2025-05
2025-05-18,argentina,paid_search_argentina,paid_search,794.44,2025-05
2025-05-18,argentina,social_argentina,social,1774.99,2025-05
2025-05-19,mexico,organic_mexico,organic,850.81,2025-05
2025-05-19,mexico,paid_search_mexico,paid_search,590.59,2025-05
2025-05-19,mexico,social_mexico,social,2756.35,2025-05
2025-05-19,colombia,organic_colombia,organic,2231.17,2025-05
2025-05-19,colombia,paid_search_colombia,paid_search,553.81,2025-05
2025-05-19,colombia,social_colombia,social,974.02,2025-05
2025-05-19,argentina,organic_argentina,organic,1508.45,2025-05
2025-05-19,argentina,paid_search_argentina,paid_search,2645.5,2025-05
2025-05-19,argentina,social_argentina,social,2103.7,2025-05
2025-05-20,mexico,organic_mexico,organic,2505.21,2025-05
2025-05-20,mexico,paid_search_mexico,paid_search,2822.48,2025-05
2025-05-20,mexico,social_mexico,social,2785.53,2025-05
2025-05-20,colombia,organic_colombia,organic,2737.81,2025-05
2025-05-20,colombia,paid_search_colombia,paid_search,2262.06,2025-05
2025-05-20,colombia,social_colombia,social,2934.23,2025-05
2025-05-20,argentina,organic_argentina,organic,2849.67,2025-05
2025-05-20,argentina,paid_search_argentina,paid_search,1692.0,2025-05
2025-05-20,argentina,social_argentina,social,2513.88,2025-05
2025-05-21,mexico,organic_mexico,organic,2833.98,2025-05
2025-05-21,mexico,paid_search_mexico,paid_search,1621.4,2025-05
2025-05-21,mexico,social_mexico,social,2366.04,2025-05
2025-05-21,colombia,organic_colombia,organic,872.31,2025-05
2025-05-21,colombia,paid_search_colombia,paid_search,2826.54,2025-05
2025-05-21,colombia,social_colombia,social,1030.9,2025-05
2025-05-21,argentina,organic_argentina,organic,2192.94,2025-05
2025-05-21,argentina,paid_search_argentina,paid_search,1247.04,2025-05
2025-05-21,argentina,social_argentina,social,2490.14,2025-05
2025-05-22,mexico,organic_mexico,organic,1672.35,2025-05
2025-05-22,mexico,paid_search_mexico,paid_search,1100.08,2025-05
2025-05-22,mexico,social_mexico,social,1029.89,2025-05
2025-05-22,colombia,organic_colombia,organic,1720.72,2025-05
2025-05-22,colombia,paid_search_colombia,paid_search,1336.49,2025-05
2025-05-22,colombia,social_colombia,social,1603.92,2025-05
2025-05-22,argentina,organic_argentina,organic,2557.54,2025-05
2025-05-22,argentina,paid_search_argentina,paid_search,2968.64,2025-05
2025-05-22,argentina,social_argentina,social,1678.44,2025-05
2025-05-23,mexico,organic_mexico,organic,550.29,2025-05
2025-05-23,mexico,paid_search_mexico,paid_search,1009.53,2025-05
2025-05-23,mexico,social_mexico,social,1282.33,2025-05
2025-05-23,colombia,organic_colombia,organic,2696.41,2025-05
2025-05-23,colombia,paid_search_colombia,paid_search,1322.1,2025-05
2025-05-23,colombia,social_colombia,social,678.08,2025-05
2025-05-23,argentina,organic_argentina,organic,1732.6,2025-05
2025-05-23,argentina,paid_search_argentina,paid_search,1618.97,2025-05
2025-05-23,argentina,social_argentina,social,2098.07,2025-05
2025-05-24,mexico,organic_mexico,organic,1797.3,2025-05
2025-05-24,mexico,paid_search_mexico,paid_search,1545.07,2025-05
2025-05-24,mexico,social_mexico,social,2735.86,2025-05
2025-05-24,colombia,organic_colombia,organic,1695.92,2025-05
2025-05-24,colombia,paid_search_colombia,paid_search,1887.03,2025-05
2025-05-24,colombia,social_colombia,social,625.91,2025-05
2025-05-24,argentina,organic_argentina,organic,1519.57,2025-05
2025-05-24,argentina,paid_search_argentina,paid_search,2622.36,2025-05
2025-05-24,argentina,social_argentina,social,2281.24,2025-05
2025-05-25,mexico,organic_mexico,organic,2387.31,2025-05
2025-05-25,mexico,paid_search_mexico,paid_search,1069.36,2025-05
2025-05-25,mexico,social_mexico,social,799.66,2025-05
2025-05-25,colombia,organic_colombia,organic,2647.84,2025-05
2025-05-25,colombia,paid_search_colombia,paid_search,1784.58,2025-05
2025-05-25,colombia,social_colombia,social,2853.59,2025-05
2025-05-25,argentina,organic_argentina,organic,2834.03,2025-05
2025-05-25,argentina,paid_search_argentina,paid_search,2488.85,2025-05
2025-05-25,argentina,social_argentina,social,2240.36,2025-05
2025-05-26,mexico,organic_mexico,organic,2653.76,2025-05
2025-05-26,mexico,paid_search_mexico,paid_search,1351.59,2025-05
2025-05-26,mexico,social_mexico,social,664.72,2025-05
2025-05-26,colombia,organic_colombia,organic,2263.14,2025-05
2025-05-26,colombia,paid_search_colombia,paid_search,1254.68,2025-05
2025-05-26,colombia,social_colombia,social,2071.61,2025-05
2025-05-26,argentina,organic_argentina,organic,2906.99,2025-05
2025-05-26,argentina,paid_search_argentina,paid_search,1369.21,2025-05
2025-05-26,argentina,social_argentina,social,2606.24,2025-05
2025-05-27,mexico,organic_mexico,organic,1656.06,2025-05
2025-05-27,mexico,paid_search_mexico,paid_search,1246.68,2025-05
2025-05-27,mexico,social_mexico,social,1206.19,2025-05
2025-05-27,colombia,organic_colombia,organic,2432.6,2025-05
2025-05-27,colombia,paid_search_colombia,paid_search,582.61,2025-05
2025-05-27,colombia,social_colombia,social,2443.26,2025-05
2025-05-27,argentina,organic_argentina,organic,1926.89,2025-05
2025-05-27,argentina,paid_search_argentina,paid_search,2790.81,2025-05
2025-05-27,argentina,social_argentina,social,1724.43,2025-05
2025-05-28,mexico,organic_mexico,organic,2995.5,2025-05
2025-05-28,mexico,paid_search_mexico,paid_search,1088.51,2025-05
2025-05-28,mexico,social_mexico,social,2325.29,2025-05
2025-05-28,colombia,organic_colombia,organic,1734.94,2025-05
2025-05-28,colombia,paid_search_colombia,paid_search,1077.24,2025-05
2025-05-28,colombia,social_colombia,social,1405.51,2025-05
2025-05-28,argentina,organic_argentina,organic,2205.17,2025-05
2025-05-28,argentina,paid_search_argentina,paid_search,2309.76,2025-05
2025-05-28,argentina,social_argentina,social,2271.87,2025-05
